revision_id,revision_timestamp,building_id,forward_patch,reverse_patch,user
382650,2024-04-20 23:09:40+02,33417,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382652,2024-04-20 23:09:41+02,33859,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382602,2024-04-20 23:09:11+02,32929,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382604,2024-04-20 23:09:12+02,33549,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382608,2024-04-20 23:09:14+02,34366,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382613,2024-04-20 23:09:16+02,34859,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382631,2024-04-20 23:09:28+02,32824,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382638,2024-04-20 23:09:32+02,34462,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382645,2024-04-20 23:09:36+02,33631,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382646,2024-04-20 23:09:36+02,32932,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382647,2024-04-20 23:09:39+02,33378,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382661,2024-04-20 23:09:47+02,33696,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382603,2024-04-20 23:09:12+02,33292,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382607,2024-04-20 23:09:13+02,34882,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382611,2024-04-20 23:09:15+02,33123,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382614,2024-04-20 23:09:17+02,33663,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382620,2024-04-20 23:09:23+02,34498,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382627,2024-04-20 23:09:26+02,32894,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382628,2024-04-20 23:09:27+02,34190,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382629,2024-04-20 23:09:27+02,33102,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382648,2024-04-20 23:09:40+02,34453,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382667,2024-04-20 23:09:51+02,34818,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382606,2024-04-20 23:09:13+02,34135,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382609,2024-04-20 23:09:14+02,34864,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382615,2024-04-20 23:09:18+02,34975,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382617,2024-04-20 23:09:21+02,35229,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382634,2024-04-20 23:09:29+02,33782,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382635,2024-04-20 23:09:31+02,33002,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382643,2024-04-20 23:09:35+02,33836,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382651,2024-04-20 23:09:41+02,35115,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382659,2024-04-20 23:09:46+02,33434,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382664,2024-04-20 23:09:48+02,34857,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382616,2024-04-20 23:09:21+02,33333,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
382618,2024-04-20 23:09:22+02,34733,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""basement_use_source"": ""Annahme"", ""use_building_origin"": ""Mehrfamilienhäuser"", ""use_building_current"": ""Mehrfamilienhäuser"", ""ground_storey_use_source"": ""Beobachtung"", ""upper_storeys_use_source"": ""Beobachtung""}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""basement_use_source"": null, ""use_building_origin"": null, ""use_building_current"": null, ""ground_storey_use_source"": null, ""upper_storeys_use_source"": null}",deleted_ff6b93a6-1499
